title,successful_bid,initial_bid,num_bids,time,date,url
乃木坂46　柴田柚菜　Webshop限定ランダム生写真　2022 December-Ⅱ　ゴルフウェア　ヒキ,300,300,1,22:17,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/s1169395327
乃木坂46　柴田柚菜　ランダム生写真　10th anniversary of formation　ヒキ,300,300,1,22:13,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/q1169393264
乃木坂46　柴田柚菜　Webshop限定ランダム生写真　2021 April-Ⅱ　キルティング　ヒキ,300,300,1,22:12,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/u1169407308
乃木坂46　柴田柚菜　Webshop限定ランダム生写真　2020 November　プレッピー　ヒキ,350,350,1,22:09,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/g1169390361
乃木坂46　柴田柚菜　Webshop限定ランダム生写真　2020 June-Ⅲ　ジャケットセットアップ　ヒキ,300,300,1,22:06,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/c1169370762
乃木坂46　柴田柚菜　Webshop限定ランダム生写真　2020 May-Ⅲ　マウンテンパーカー　ヒキ,300,300,1,22:05,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/x1169375661
乃木坂46　柴田柚菜　Webshop限定ランダム生写真　2020 March-Ⅳ　エナメル　ヒキ,300,300,1,22:04,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/e1169371888
乃木坂46　柴田柚菜　会場限定ランダム生写真　2019 October-Ⅱ　ネルシャツ　ヒキ,300,300,1,22:03,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/h1169389710
乃木坂46　柴田柚菜　会場限定ランダム生写真　2019 June-Ⅱ　花柄トップス　ヒキ,300,300,1,22:02,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/p1169367634
乃木坂46　柴田柚菜　会場限定ランダム生写真　2019 May-Ⅳ　ミニワンピ　ヒキ,300,300,1,22:01,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/r1169361725
乃木坂46 バルーンスカート 生写真 30枚まとめ売り 冨里奈央 柴田柚菜 梅澤美波 岩本蓮加 久保史緒里 などありその他も多数あり,710,1,17,21:06,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/o1169653657
【同梱可】中古品 アイドル 乃木坂46 梅澤美波 柴田柚菜 他 生写真 60枚 2022 July-2 等 グッズセット,979,500,8,20:47,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/o1169659984
中古生写真(乃木坂46) ◇柴田柚菜/「乃木坂46 2024.February」WebShop 限定ランダム生写真 3種コンプリートセット,200,182,1,10:40,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/w1162741066
中古生写真(乃木坂46) ◇柴田柚菜/「人は夢を二度見る」WebShop 限定ランダム生写真 3種コンプリートセット,250,228,1,10:34,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/u1162211595
中古生写真(乃木坂46) ◇柴田柚菜/「乃木坂46 2023.May-III」WebShop 限定ランダム生写真 3種コンプリートセット,180,164,1,10:33,2025/01/18,https://page.auctions.yahoo.co.jp/jp/auction/m1163743129
乃木坂46 柴田柚菜 WEB SHOP限定 真夏の全国ツアー2024衣装1 生写真 3種コンプ 検)月別 ヨリ チュウ ヒキ 4期生 2024 September,280,280,1,22:33,2025/01/17,https://page.auctions.yahoo.co.jp/jp/auction/p1160595212
柴田柚菜　乃木坂Mobile トレカ　レア,190,180,2,21:47,2025/01/17,https://page.auctions.yahoo.co.jp/jp/auction/s1169512976
【同梱可】中古品 アイドル 乃木坂46 中西アルノ 阪口珠美 柴田柚菜 他 生写真 60枚 グッズセット,865,500,6,20:15,2025/01/17,https://page.auctions.yahoo.co.jp/jp/auction/x1169485519
【同梱可】中古品 アイドル 乃木坂46 田村真佑 柴田柚菜 他 生写真 35コンプ 105枚 4期生ライブ 等 グッズセット,1760,500,7,20:05,2025/01/17,https://page.auctions.yahoo.co.jp/jp/auction/g1169503853
乃木坂46 柴田柚菜 ペンライト グッズ 【匿名可 検品済 まとめ可 】定形外郵便,1280,1280,1,08:33,2025/01/17,https://page.auctions.yahoo.co.jp/jp/auction/f1168319551
柴田 柚菜『最後のTight Hug』乃木坂46 生写真3枚コンプ,240,1,10,23:25,2025/01/16,https://page.auctions.yahoo.co.jp/jp/auction/c1169018439
乃木坂スター誕生！ 乃木坂46 生写真 遠藤さくら 賀喜遥香 掛橋沙耶香 筒井あやめ 柴田柚菜 清宮レイ 黒見明香 北川悠理 公式写真 グッズ,1110,100,5,21:50,2025/01/16,https://page.auctions.yahoo.co.jp/jp/auction/g1168688247
乃木坂46生写真24th制服4期生11名フルコンプまとめ遠藤さくら賀喜遥香掛橋沙耶香金川紗耶柴田柚菜清宮レイ田村真佑筒井あやめ早川聖来etc,5071,5071,1,21:32,2025/01/16,https://page.auctions.yahoo.co.jp/jp/auction/c875609726
乃木坂46　柴田柚菜　生写真5枚　管理番号80,97,97,1,18:07,2025/01/16,https://page.auctions.yahoo.co.jp/jp/auction/v1159784475
乃木坂46　生写真　3種コンプ　 柴田柚菜　36th制服,580,580,1,07:35,2025/01/16,https://page.auctions.yahoo.co.jp/jp/auction/c1159132305
●乃木坂46●37thシングル 歩道橋/初回盤封入特典 生写真 A B C D ヨリ チュウ ヒキ/4種4枚セットコンプ/柴田柚菜●,300,300,1,00:15,2025/01/16,https://page.auctions.yahoo.co.jp/jp/auction/x1165970068
乃木坂46 NOGI GAMING ROOM モバカ 柴田柚菜ノーマル,230,100,10,23:02,2025/01/15,https://page.auctions.yahoo.co.jp/jp/auction/1169084759
乃木坂46 生写真 柴田柚菜 真夏の全国ツアー2021 Tシャツ 宮城ver. 3種コンプ,400,400,1,22:28,2025/01/15,https://page.auctions.yahoo.co.jp/jp/auction/d1124312245
乃木坂46 生写真 メガネコーデ 30枚まとめ売り 遠藤さくら 井上和 梅澤美波 田村真佑 柴田柚菜 林瑠奈 佐藤璃果 などあり その他も多数あり,1600,1,18,21:36,2025/01/15,https://page.auctions.yahoo.co.jp/jp/auction/o1169235313
乃木坂46 切り抜き 87ページ 柴田柚菜 北川悠理 矢久保美緒【即決】,130,130,1,20:51,2025/01/15,https://page.auctions.yahoo.co.jp/jp/auction/h1167320219
乃木坂46　柴田柚菜　生写真5枚　管理番号73,57,57,1,18:44,2025/01/15,https://page.auctions.yahoo.co.jp/jp/auction/n1155747428
乃木坂46柴田柚菜37th シングル「歩道橋」生写真4種4枚コンプ／同梱歓迎,350,350,1,16:03,2025/01/15,https://page.auctions.yahoo.co.jp/jp/auction/m1165631711
乃木坂46柴田柚菜　スペシャル衣装40　生写真　乃木コレ　ノーマル　コンプ,300,250,1,00:55,2025/01/15,https://page.auctions.yahoo.co.jp/jp/auction/v1167225914
乃木坂46 柴田柚菜 真夏の全国ツアー2024衣装２,208,1,8,23:01,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/s1168941613
乃木坂46 柴田柚菜 2019 July Ⅱ 生写真 3枚セット,30,30,1,22:41,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/k1168347328
乃木坂46 柴田柚菜 チートデイ 生写真,41,10,4,22:41,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/j1168352639
乃木坂46 柴田柚菜 ここにはないもの 生写真 2,70,10,6,22:38,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/n1168347890
乃木坂46 柴田柚菜 ここにはないもの 生写真 1,70,10,6,22:38,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/c1168344798
乃木坂46 柴田柚菜 滑走路 生写真,20,10,2,22:37,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/q1168352444
乃木坂46 柴田柚菜 しあわせの保護色 生写真 2,20,10,2,22:37,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/c1168345948
乃木坂46 柴田柚菜 しあわせの保護色 生写真 1,20,10,2,22:37,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/f1168361100
乃木坂46 柴田柚菜 2020 March 生写真 1,30,10,3,22:37,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/k1168345519
乃木坂46 柴田柚菜 12th YEAR BIRTHDAY LIVE 生写真,40,10,3,22:37,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/s1168362584
乃木坂46 柴田柚菜 11th YEAR BIRTHDAY LIVE 生写真,50,10,3,22:37,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/o1168362622
乃木坂46 柴田柚菜 10th Anniversary 生写真,30,10,3,22:37,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/e1168362300
乃木坂46 柴田柚菜 7th Anniversary 生写真,20,10,2,22:36,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/p1168352123
乃木坂46 柴田柚菜 2023 Lucky Bag 生写真,53,10,4,22:36,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/1168340193
乃木坂46 柴田柚菜 2024 March Ⅳ 生写真,21,10,2,22:36,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/m1168351802
乃木坂46 柴田柚菜 2020 March 生写真 2,20,10,2,22:32,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/n1168348720
乃木坂46生写真 柴田柚菜 好きというのはロックだぜ,250,250,1,22:29,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/s1167739395
乃木坂46 柴田柚菜 2023 September 生写真,30,10,3,22:28,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/t1168344334
乃木坂46 柴田柚菜 2023 July Ⅱ 生写真,10,10,1,22:28,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/m1168341244
乃木坂46 柴田柚菜 2020 May 生写真 2,120,10,7,22:28,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/v1168371850
乃木坂46 柴田柚菜 2022 November 生写真,20,10,2,22:28,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/f1168349439
乃木坂46 柴田柚菜 2020 May 生写真 1,40,10,4,22:28,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/c1168350308
乃木坂46生写真 柴田柚菜 2023 April 紅白2022衣装,100,100,1,22:27,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/u1167755007
乃木坂46 柴田柚菜 2020 May 生写真,20,10,2,22:27,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/c1168345325
乃木坂46 柴田柚菜 2020 April Ⅱ 生写真,20,10,2,22:27,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/m1168342375
乃木坂46 柴田柚菜 2020 April 生写真,30,10,3,22:27,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/t1168344525
柴田柚菜　乃木坂Mobile トレカ　レア,180,150,4,22:08,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/n1169074488
乃木坂46 柴田柚菜 Under's Love 生写真,60,10,4,21:40,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/h1168371117
乃木坂46　柴田柚菜　生写真5枚　管理番号98,411,300,8,20:21,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/x1168958252
乃木坂46　柴田柚菜　生写真5枚　管理番号88,150,150,1,20:15,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/m1163300331
乃木坂46　柴田柚菜　Webshop限定　2024年11月度生写真　真夏の全国ツアー2024衣装2　ヒキ,100,100,1,19:44,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/v1168680796
乃木坂46 真夏の全国ツアー衣装2 生写真30枚セット 岩本蓮加 一ノ瀬美空 川﨑桜 林瑠奈 弓木奈於 伊藤理々杏 佐藤璃果 柴田柚菜 岡本姫奈,1800,1600,3,19:20,2025/01/14,https://page.auctions.yahoo.co.jp/jp/auction/1169057208
「EX大衆 2024年10月号」日向坂46/濱岸ひより/佐々木久美/柴田柚菜　ポスター、クリアファイル付き,150,150,2,21:14,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/c1154446324
ENTAME 月刊エンタメ 2025年2月号 付録有 応募券無 個数4 小川彩 柴田柚菜 乃木坂46 谷崎早耶 ≠ME 蒔埜ひな 大白桃子 鹿目凛 真島なおみ,400,400,7,20:54,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/t1169072489
乃木坂46 柴田柚菜 生写真　真夏の全国ツアー2024衣装2,310,100,12,20:41,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/t1168731669
乃木坂46 柴田柚菜 モバカ(ノーマル) Gaming Room 乃木坂46mobile限定 のぎモバ モバイルカード,120,100,3,20:30,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/l1168873657
乃木坂46 柴田柚菜 モバカ(ノーマル) Gaming Room 乃木坂46mobile限定 のぎモバ モバイルカード,170,100,3,20:29,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/p1168863920
乃木坂46 柴田柚菜 モバカ(ノーマル) Gaming Room 乃木坂46mobile限定 のぎモバ モバイルカード,160,100,5,20:29,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/o1168878157
乃木坂46 柴田柚菜 モバカ(ノーマル) Gaming Room 乃木坂46mobile限定 のぎモバ モバイルカード,343,100,4,20:23,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/x1168867920
乃木坂46　柴田柚菜　生写真5枚　管理番号83,108,108,1,20:07,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/k1159920124
乃木坂46 柴田柚菜 モバカ(レア) Gaming Room 乃木坂46mobile限定 のぎモバ モバイルカード,331,100,20,19:57,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/p1168734357
乃木坂46 柴田柚菜 モバカ(レア) Gaming Room 乃木坂46mobile限定 のぎモバ モバイルカード,330,100,5,19:56,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/1168720633
乃木坂46〈柴田柚菜〉【個別フォトアルバム】新品 _ 収納グッズ特集 2024年,3500,3500,1,10:55,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/q1161055406
中古生写真(乃木坂46) 柴田柚菜/全身・「8thBDライブTシャツ」/「乃木坂46 8th YEAR BIRTHDAY LIVE」会場限定ランダム,180,164,1,10:42,2025/01/13,https://page.auctions.yahoo.co.jp/jp/auction/g1166603141
柴田 柚菜『ベースボールシャツ』(2023.September) 乃木坂46 生写真3枚コンプ,610,1,12,23:34,2025/01/12,https://page.auctions.yahoo.co.jp/jp/auction/f1168608141
直筆サイン入りチェキ & QUOカード プレゼント応募用紙 乃木坂46/小川彩/柴田柚菜/菅原咲月/冨里奈央 他 ENTAME 2025年2月号,320,300,3,23:14,2025/01/12,https://page.auctions.yahoo.co.jp/jp/auction/m1168422734
乃木坂46 柴田柚菜 生写真 チートデイ 3枚コンプセット(品物説明文を、必ず最後まで、お読み下さい),120,50,3,22:08,2025/01/12,https://page.auctions.yahoo.co.jp/jp/auction/w1167889567
乃木坂46　柴田柚菜　生写真　真夏の全国ツアー2024衣装２　コンプ,399,399,1,21:51,2025/01/12,https://page.auctions.yahoo.co.jp/jp/auction/d1168684200
乃木坂46　柴田柚菜　36ｔｈ制服　ヨリ（2024.September-Ⅴ）,100,100,1,21:19,2025/01/12,https://page.auctions.yahoo.co.jp/jp/auction/r1168421919
乃木坂46 柴田柚菜 生写真 真夏の全国ツアー2024衣装2 3枚コンプ (品物説明文を全てお読み下さい),150,100,6,20:07,2025/01/12,https://page.auctions.yahoo.co.jp/jp/auction/f1168927342
乃木坂46 柴田柚菜 生写真 2024.November-Ⅱ メガネコーデ ヨリ チュウ②,300,300,1,02:18,2025/01/12,https://page.auctions.yahoo.co.jp/jp/auction/d1169003508
乃木坂46 柴田柚菜 個別光るICカードホルダー Sing Out!　未開封,500,500,1,00:04,2025/01/12,https://page.auctions.yahoo.co.jp/jp/auction/m1092868740
柴田 柚菜『CA風』(2020.October) 乃木坂46 生写真3枚コンプ,232,1,7,23:37,2025/01/11,https://page.auctions.yahoo.co.jp/jp/auction/c1168703208
柴田柚菜　乃木坂46 [浴衣　2024] ランダム生写真　5種コンプ,299,1,10,22:57,2025/01/11,https://page.auctions.yahoo.co.jp/jp/auction/l1168454734
柴田柚菜　乃木坂46 [車道側] ランダム生写真　3種コンプ,199,1,6,22:45,2025/01/11,https://page.auctions.yahoo.co.jp/jp/auction/k1168451263
【同梱可】中古品 アイドル 乃木坂46 柴田柚菜 黒見明香 他 生写真 60枚 グッズセット,869,500,32,21:20,2025/01/11,https://page.auctions.yahoo.co.jp/jp/auction/u1168719231
【同梱可】中古品 アイドル 乃木坂46 吉田綾乃 柴田柚菜 他 生写真 60枚 グッズセット,1067,500,9,21:07,2025/01/11,https://page.auctions.yahoo.co.jp/jp/auction/x1168707901
乃木坂46 真夏の全国ツアー2022個別アイス型キーホルダー2022 柴田柚菜　新品未使用,50,50,1,20:59,2025/01/11,https://page.auctions.yahoo.co.jp/jp/auction/u1166017870
小川彩　エンタメ　乃木坂46 柴田柚菜　菅原咲月　冨里奈央　日向坂46 髙橋未来虹　佐々木ほのか　山本杏奈　谷崎早耶　大白桃子　鹿目凛,460,460,1,20:45,2025/01/11,https://page.auctions.yahoo.co.jp/jp/auction/j1168754070
乃木坂46 柴田柚菜 2021.January-Ⅲ 生写真 コンプ アメリカンダイナー,460,460,1,18:16,2025/01/11,https://page.auctions.yahoo.co.jp/jp/auction/d1101450378
乃木坂46 柴田柚菜 生写真 3種類フルコンプリートセット(ヨリ/チュウ/ヒキ) 2024年11月 全国ツアー衣装,250,1,8,22:39,2025/01/10,https://page.auctions.yahoo.co.jp/jp/auction/q1168734050
久保史緒里/井上和/富里奈央/弓木奈於/中西アルノ/柴田柚菜/賀喜遥香/池田瑛紗/梅澤美波/一ノ瀬美空/遠藤さくら 切り抜き＆特別付録,300,300,1,22:22,2025/01/10,https://page.auctions.yahoo.co.jp/jp/auction/e1167861493
乃木坂46 真夏の全国ツアー2024衣装2 生写真 コンプ　柴田柚菜,250,250,1,12:19,2025/01/10,https://page.auctions.yahoo.co.jp/jp/auction/x1168727133
乃木坂46 柴田柚菜 生写真 2024.November 真夏の全国ツアー2024衣装2 ヨリ チュウ,300,300,1,23:32,2025/01/09,https://page.auctions.yahoo.co.jp/jp/auction/c1168723010
★月刊ENTAME エンタメ 2025年2月号★小川彩 柴田柚菜 谷崎早耶 蒔埜ひな 大白桃子 鹿目凛 林田百加★ポスター 払込取扱票 応募券付,550,550,1,23:15,2025/01/09,https://page.auctions.yahoo.co.jp/jp/auction/f1168448784
2024年 10月月間ランダム生写真 チートデイ 柴田柚菜コンプ,50,50,2,22:30,2025/01/09,https://page.auctions.yahoo.co.jp/jp/auction/f1168281557
乃木坂46　柴田柚菜　生写真　真夏の全国ツアー2024衣装２　コンプ,600,599,1,14:47,2025/01/09,https://page.auctions.yahoo.co.jp/jp/auction/b1168675955
乃木坂46　柴田柚菜　生写真　真夏の全国ツアー2024衣装２　コンプ,600,599,1,12:57,2025/01/09,https://page.auctions.yahoo.co.jp/jp/auction/b1168674263
柴田 柚菜『好きというのはロックだぜ！』乃木坂46 生写真3枚コンプ,300,1,8,23:39,2025/01/08,https://page.auctions.yahoo.co.jp/jp/auction/q1168035721
乃木坂46 生写真 チートデイ 30枚まとめ売り 与田祐希 久保史緒里 柴田柚菜 中西アルノ 林瑠奈 などあり その他も多数あり,2100,1,14,21:59,2025/01/08,https://page.auctions.yahoo.co.jp/jp/auction/o1168286342
乃木坂46 生写真 メガネコーデ 30枚まとめ売り 川﨑桜 梅澤美波 田村真佑 柴田柚菜 金川紗耶 などあり その他も多数あり,2000,1,31,21:16,2025/01/08,https://page.auctions.yahoo.co.jp/jp/auction/c1168232726
【同梱可】中古品 アイドル 乃木坂46 田村真佑 柴田柚菜 弓木奈於 他 4期生のみ 生誕記念 Tシャツ M/L 6点 グッズセ,7645,500,26,20:32,2025/01/08,https://page.auctions.yahoo.co.jp/jp/auction/j1168271438
乃木坂46生写真 柴田柚菜 2020 May マウンテンパーカー,200,200,1,22:45,2025/01/06,https://page.auctions.yahoo.co.jp/jp/auction/d1163346658
乃木坂46柴田柚菜⑯　 乃木坂モバイル アクリルスタンド１枚,2300,2300,1,22:17,2025/01/06,https://page.auctions.yahoo.co.jp/jp/auction/l1167643172
未開封　乃木坂46 　柴田柚菜 フェイスタオル 「NOGIZAKA Romando～乃木坂ロマン堂～」 乃木坂46Mobile,1280,1280,1,21:32,2025/01/06,https://page.auctions.yahoo.co.jp/jp/auction/w1166335613
乃木坂46 柴田柚菜 Monopoly 封入 生写真 コンプ N5540,300,300,1,21:20,2025/01/06,https://page.auctions.yahoo.co.jp/jp/auction/x1130266017
乃木坂46　柴田柚菜　白石麻衣卒コンTシャツ　生写真　コンプ,100,100,1,01:40,2025/01/06,https://page.auctions.yahoo.co.jp/jp/auction/w1163328483
。乃木坂46〈柴田柚菜〉【12周年記念】ヨリ _ Anniversary 12th YEAR BIRTHDAY LIVE 会場 生写真,10,10,1,22:59,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/h1167787839
柴田柚菜　乃木坂46 [車道側] ランダム生写真　3種コンプ,200,1,6,22:55,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/u1167762868
乃木坂46 遠藤さくら 柴田柚菜 清宮レイ 松尾美佑 4期生ライブ ライブ生写真,30,10,3,22:46,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/j1167478830
乃木坂46 柴田柚菜 生写真 メガネコーデ コンプ,480,480,1,22:33,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/d1167959005
【9/11-77】乃木坂46 公式グッズ 生写真 3枚コンプ　 ヨリチュウヒキ　柴田柚菜　モノトーン　乃木坂46 2020.October-II,590,590,1,22:28,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/c1105911334
乃木坂46生写真 柴田柚菜 しあわせの保護色,100,100,1,22:28,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/e1167734095
乃木坂46 金川紗耶 柴田柚菜 12th YEAR BIRTHDAY LIVE 生写真,10,10,1,22:23,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/q1167485418
乃木坂46 真夏の全国ツアー2024 大阪ver 柴田柚菜ヒキ,50,50,1,22:14,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/1167748476
柴田柚菜　乃木坂46 [浴衣　2024] ランダム生写真　5種コンプ,165,1,9,22:04,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/h1167760875
乃木坂46 スペシャル衣装42 生写真 30枚まとめ売り 遠藤さくら 冨里奈央 一ノ瀬美空 柴田柚菜 林瑠奈 などあり その他多数あり,2900,1,26,21:24,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/w1167889877
乃木坂46 柴田柚菜　チャンスは平等　web生写真 チュウ　ヒキ,100,100,1,21:02,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/e1167778576
乃木坂46　柴田柚菜　36ｔｈ制服　ヨリ（2024.September-Ⅴ）,120,100,3,20:10,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/o1159673219
【特典ポスター付属】ＥＮＴＡＭＥ（エンタメ） ２０２４年１月号 （徳間書店）日向坂46　上村ひなの　柴田柚菜　今村麻莉愛　阿久津真央,50,50,1,19:17,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/x1165830342
EX大衆 2022.4 NMB48 大特集　本郷柚巴ポスター付き！ 桜田ひより 掛橋沙耶香 和田海佑 柴田柚菜 長澤茉里奈 森保まどか,790,790,1,16:46,2025/01/05,https://page.auctions.yahoo.co.jp/jp/auction/e1063272827
111円〜　乃木坂46 生写真 柴田柚菜　モノトーン,121,111,2,22:39,2025/01/04,https://page.auctions.yahoo.co.jp/jp/auction/l1150045966
111円〜　乃木坂46 生写真 柴田柚菜　sing out! 封入,111,111,1,22:39,2025/01/04,https://page.auctions.yahoo.co.jp/jp/auction/n1150058741
111円〜　乃木坂46 生写真 柴田柚菜　ロングシャツ,111,111,1,22:39,2025/01/04,https://page.auctions.yahoo.co.jp/jp/auction/m1150007470
111円〜　乃木坂46 生写真 柴田柚菜　7thBDライブ　7th year birthday live ライブT,111,111,1,22:39,2025/01/04,https://page.auctions.yahoo.co.jp/jp/auction/j1150076415
111円〜　乃木坂46 生写真 柴田柚菜　8周年記念,111,111,1,22:39,2025/01/04,https://page.auctions.yahoo.co.jp/jp/auction/p1151062819
111円〜　乃木坂46 生写真 柴田柚菜　8thBDライブ衣装1,111,111,1,22:39,2025/01/04,https://page.auctions.yahoo.co.jp/jp/auction/w1150086522
111円〜　乃木坂46 生写真 柴田柚菜　小花柄,111,111,1,22:39,2025/01/04,https://page.auctions.yahoo.co.jp/jp/auction/l1150099642
